chip x0 y0 channel x y
2 -42.085 -86.325 16 42.085 86.325
2 -42.085 -86.325 17 31.025 86.325
2 -42.085 -86.325 18 31.025 64.205
2 -42.085 -86.325 19 31.025 75.265
2 -42.085 -86.325 20 31.025 69.735
2 -42.085 -86.325 21 31.025 53.145
2 -42.085 -86.325 22 31.025 47.615
2 -42.085 -86.325 23 31.025 58.675
2 -42.085 -86.325 24 25.495 86.325
2 -42.085 -86.325 25 25.495 80.795
2 -42.085 -86.325 26 25.495 47.615
2 -42.085 -86.325 27 25.495 58.675
2 -42.085 -86.325 28 25.495 53.145
2 -42.085 -86.325 29 25.495 69.735
2 -42.085 -86.325 30 19.965 47.615
2 -42.085 -86.325 31 25.495 64.205
2 -42.085 -86.325 32 25.495 75.265
2 -42.085 -86.325 33 19.965 53.145
2 -42.085 -86.325 34 19.965 86.325
2 -42.085 -86.325 35 19.965 58.675
2 -42.085 -86.325 36 19.965 64.205
2 -42.085 -86.325 37 19.965 80.795
2 -42.085 -86.325 38 19.965 75.265
2 -42.085 -86.325 39 19.965 69.735
2 -42.085 -86.325 40 14.435 47.615
2 -42.085 -86.325 41 14.435 53.145
2 -42.085 -86.325 42 14.435 58.675
2 -42.085 -86.325 43 14.435 64.205
2 -42.085 -86.325 44 14.435 69.735
2 -42.085 -86.325 45 14.435 75.265
2 -42.085 -86.325 46 14.435 80.795
2 -42.085 -86.325 47 8.905 86.325
2 -42.085 -86.325 48 14.435 86.325
2 -42.085 -86.325 49 3.375 86.325
2 -42.085 -86.325 50 3.375 80.795
2 -42.085 -86.325 51 3.375 75.265
2 -42.085 -86.325 52 8.905 80.795
2 -42.085 -86.325 53 3.375 69.735
2 -42.085 -86.325 54 3.375 64.205
2 -42.085 -86.325 55 3.375 58.675
2 -42.085 -86.325 56 3.375 53.145
2 -42.085 -86.325 57 3.375 47.615
2 -42.085 -86.325 58 8.905 47.615
2 -42.085 -86.325 59 8.905 75.265
2 -42.085 -86.325 60 8.905 53.145
2 -42.085 -86.325 61 8.905 64.205
2 -42.085 -86.325 62 8.905 69.735
2 -42.085 -86.325 63 8.905 58.675
3 -42.085 -42.085 0 8.905 42.085
3 -42.085 -42.085 1 8.905 36.555
3 -42.085 -42.085 2 8.905 31.025
3 -42.085 -42.085 3 8.905 25.495
3 -42.085 -42.085 4 8.905 14.435
3 -42.085 -42.085 5 8.905 19.965
3 -42.085 -42.085 6 3.375 42.085
3 -42.085 -42.085 7 3.375 36.555
3 -42.085 -42.085 8 3.375 31.025
3 -42.085 -42.085 9 3.375 25.495
3 -42.085 -42.085 10 8.905 8.905
3 -42.085 -42.085 11 3.375 19.965
3 -42.085 -42.085 12 3.375 14.435
3 -42.085 -42.085 13 3.375 8.905
3 -42.085 -42.085 14 3.375 3.375
3 -42.085 -42.085 15 14.435 3.375
3 -42.085 -42.085 16 8.905 3.375
3 -42.085 -42.085 17 14.435 8.905
3 -42.085 -42.085 18 14.435 14.435
3 -42.085 -42.085 19 14.435 25.495
3 -42.085 -42.085 20 14.435 19.965
3 -42.085 -42.085 21 14.435 36.555
3 -42.085 -42.085 22 14.435 31.025
3 -42.085 -42.085 23 19.965 19.965
3 -42.085 -42.085 24 14.435 42.085
3 -42.085 -42.085 25 19.965 8.905
3 -42.085 -42.085 26 19.965 14.435
3 -42.085 -42.085 27 19.965 31.025
3 -42.085 -42.085 28 19.965 25.495
3 -42.085 -42.085 29 19.965 36.555
3 -42.085 -42.085 30 19.965 42.085
3 -42.085 -42.085 31 25.495 25.495
3 -42.085 -42.085 32 19.965 3.375
3 -42.085 -42.085 33 25.495 19.965
3 -42.085 -42.085 34 25.495 14.435
3 -42.085 -42.085 35 25.495 31.025
3 -42.085 -42.085 36 25.495 36.555
3 -42.085 -42.085 37 25.495 8.905
3 -42.085 -42.085 38 25.495 42.085
3 -42.085 -42.085 39 31.025 42.085
3 -42.085 -42.085 40 25.495 3.375
3 -42.085 -42.085 41 31.025 36.555
3 -42.085 -42.085 42 31.025 31.025
3 -42.085 -42.085 43 31.025 19.965
3 -42.085 -42.085 44 31.025 14.435
3 -42.085 -42.085 45 31.025 25.495
3 -42.085 -42.085 46 31.025 3.375
3 -42.085 -42.085 47 42.085 3.375
3 -42.085 -42.085 48 36.555 3.375
3 -42.085 -42.085 49 42.085 8.905
3 -42.085 -42.085 50 42.085 14.435
3 -42.085 -42.085 51 42.085 19.965
3 -42.085 -42.085 52 31.025 8.905
3 -42.085 -42.085 53 36.555 8.905
3 -42.085 -42.085 54 42.085 25.495
3 -42.085 -42.085 55 42.085 31.025
3 -42.085 -42.085 56 42.085 36.555
3 -42.085 -42.085 57 42.085 42.085
3 -42.085 -42.085 58 36.555 42.085
3 -42.085 -42.085 59 36.555 14.435
3 -42.085 -42.085 60 36.555 19.965
3 -42.085 -42.085 61 36.555 25.495
3 -42.085 -42.085 62 36.555 31.025
3 -42.085 -42.085 63 36.555 36.555
4 3.375 -86.325 0 -8.905 47.615
4 3.375 -86.325 1 -8.905 53.145
4 3.375 -86.325 2 -8.905 58.675
4 3.375 -86.325 3 -8.905 64.205
4 3.375 -86.325 4 -8.905 69.735
4 3.375 -86.325 5 -3.375 47.615
4 3.375 -86.325 6 -8.905 75.265
4 3.375 -86.325 7 -3.375 53.145
4 3.375 -86.325 8 -3.375 58.675
4 3.375 -86.325 9 -3.375 64.205
4 3.375 -86.325 10 -3.375 69.735
4 3.375 -86.325 11 -14.435 80.795
4 3.375 -86.325 12 -8.905 80.795
4 3.375 -86.325 13 -3.375 75.265
4 3.375 -86.325 14 -3.375 80.795
4 3.375 -86.325 15 -8.905 86.325
4 3.375 -86.325 16 -3.375 86.325
4 3.375 -86.325 17 -14.435 86.325
4 3.375 -86.325 18 -14.435 64.205
4 3.375 -86.325 19 -14.435 75.265
4 3.375 -86.325 20 -14.435 69.735
4 3.375 -86.325 21 -14.435 53.145
4 3.375 -86.325 22 -14.435 47.615
4 3.375 -86.325 23 -14.435 58.675
4 3.375 -86.325 24 -19.965 86.325
4 3.375 -86.325 25 -19.965 80.795
4 3.375 -86.325 26 -19.965 47.615
4 3.375 -86.325 27 -19.965 58.675
4 3.375 -86.325 28 -19.965 53.145
4 3.375 -86.325 29 -19.965 69.735
4 3.375 -86.325 30 -25.495 47.615
4 3.375 -86.325 31 -19.965 64.205
4 3.375 -86.325 32 -19.965 75.265
4 3.375 -86.325 33 -25.495 53.145
4 3.375 -86.325 34 -25.495 86.325
4 3.375 -86.325 35 -25.495 58.675
4 3.375 -86.325 36 -25.495 64.205
4 3.375 -86.325 37 -25.495 80.795
4 3.375 -86.325 38 -25.495 75.265
4 3.375 -86.325 39 -25.495 69.735
4 3.375 -86.325 40 -31.025 47.615
4 3.375 -86.325 41 -31.025 53.145
4 3.375 -86.325 42 -31.025 58.675
4 3.375 -86.325 43 -31.025 64.205
4 3.375 -86.325 44 -31.025 69.735
4 3.375 -86.325 45 -31.025 75.265
4 3.375 -86.325 46 -31.025 80.795
4 3.375 -86.325 47 -36.555 86.325
4 3.375 -86.325 48 -31.025 86.325
4 3.375 -86.325 49 -42.085 86.325
4 3.375 -86.325 50 -42.085 80.795
